precio;superficie;habitaciones;ascensor;banos;aire_acond;balcon;terraza;renta;longevidad;educ_sup;presion_mig;hospital;metro;universidad;autobus_interurbano;autobus_local;policia_local
80000;103;4;0;2;0;0;0;7218;22.705;140.480.591;129.390.018;0.469556545858052;122.506.327.061.023;152.380.424.877.498;107.420.406.117.257;0.152380410958302;147.961.023.586.083
29200;53;1;0;1;0;0;0;5504;20.014;53.418.803;222.698.073;0.522798453771466;0.328903708854018;0.563286351161559;228.076.825.553.732;0.366922818705922;0.224132116033058
25000;53;2;0;1;0;0;0;5504;20.014;53.418.803;222.698.073;0.556505054577224;0.383583428703015;0.593418336311478;224.457.912.650.113;0.31846709782376;0.216677191478086
30400;53;3;0;1;0;0;0;6124;18.923;68.807.339;201.372.998;0.282251026708174;0.231217817460233;0.323910525386199;223.520.135.775.916;0.589978365055993;0.457615642574681
232000;76;3;1;1;1;0;0;12797;34.698;316.814.159;42.477.876;0.34292287006164;130.596.341.020.107;129.811.454.351.257;0.819265346228992;0.395945397744952;135.999.982.178.258
235000;88;3;1;1;1;0;0;14174;28.536;395.833.333;51.136.364;0.439148077650944;0.657444977686917;0.890228325183061;19.614.019.631.463;0.0793011017156364;0.406494904233318
190000;67;2;0;1;0;0;0;20541;26.841;51.459.854;29.250.457;0.231031230766845;17.718.630.353.439;0.139459704760007;220.589.356.262.111;0.395857991161286;127.913.316.061.258
239990;126;4;1;2;1;0;0;11121;29.95;260.617.761;84.942.085;0.659860003897804;0.571844688940341;0.912867020246849;168.955.257.907.707;0.919839799678044;0.584784494549463
403000;89;2;1;2;1;0;1;12130;39.392;323.943.662;3.286.385;0.389378960305453;159.854.555.250.121;115.376.938.029.481;0.927749681438526;0.381303944685574;165.211.691.616.675
497000;116;3;1;2;1;0;1;12130;39.392;323.943.662;3.286.385;0.564310790217973;14.602.267.673.581;139.315.653.845.074;109.390.206.681.184;0.612725831228383;151.231.514.523.999
545500;116;3;1;2;1;0;1;15696;32.512;438.746.439;21.367.521;0.211847105244403;144.726.841.165.926;114.377.794.595.634;0.734740600255929;0.276772451845759;150.146.549.094.938
190000;55;1;0;1;1;0;0;15553;29.636;363.881.402;70.080.863;0.710378381782763;0.421756774957915;0.762730166263941;0.963657669312625;0.445697885726847;0.869097772136727
58650;63;2;0;1;0;0;0;5659;19.795;5.124.451;243.045.388;0.440835183404146;0.244673552791526;132.850.108.702.451;136.485.595.616.104;136.730.254.815.204;0.542166524689102
200000;130;1;0;1;0;0;0;14971;23.938;448.051.948;64.794.816;0.436657552291172;213.765.414.283.962;0.542385383022981;163.760.355.189.609;0.270431347679594;0.397608961055684
410000;224;1;1;1;1;0;0;16973;35.138;498.422.713;34.700.315;0.468171057885464;21.874.634.944.541;0.102972121514672;215.316.055.612.707;0.443705792923491;0.427773727118798
69900;48;2;0;1;0;0;0;8451;20.879;142.180.095;9.929.078;0.309758696764279;519.682.550.354.407;25.177.937.133.104;111.680.020.359.879;0.324668982825587;269.386.669.750.651
395000;95;2;0;2;1;0;0;17511;34.187;440.972.222;83.044.983;0.57043462913929;122.377.927.751.431;0.271402611705745;125.452.642.259.037;119.383.855.789.578;101.010.298.773.501
94999;71;3;0;1;0;0;1;9273;24.965;194.244.604;96.402.878;0.384986885584502;172.188.341.415.667;0.923349229664665;168.904.121.598.441;0.565205108282815;108.283.971.777.995
149999;120;3;0;2;0;0;0;7995;19.899;134.730.539;71.856.287;0.491545884839448;146.279.877.701.479;183.599.068.185.802;12.629.679.094.977;138.052.706.486.114;148.126.773.034.322
75000;49;3;0;1;0;0;0;9592;28.975;173.515.982;73.226.545;0.448519501809138;493.398.846.212.525;233.506.887.437.192;0.92477231397219;0.189030822291628;245.326.514.704.327
200000;80;2;0;1;0;0;0;11137;5.352;34.591.195;28.301.887;133.668.194.464.062;468.507.389.130.757;478.691.956.149.429;152.639.983.525.097;225.398.109.312.194;143.596.744.806.733
150000;50;1;0;1;0;0;0;9066;26.407;165.480.427;42.704.626;0.179751153327366;438.184.133.196.981;22.977.135.064.519;430.793.678.333.211;0.0460346908905446;0.697056971382659
99990;93;4;0;2;0;0;0;8765;26.378;141.255.605;141.255.605;0.505112620244455;160.700.107.746.695;0.787206742614017;192.073.514.867.477;0.46015053643292;0.881963251889941
368000;123;2;0;2;0;0;0;16308;22.216;43.768.546;56.463.596;0.279932762157843;203.779.830.715.822;0.0969841597506224;213.890.442.764.378;0.634159971005554;0.510614848034821
368000;112;2;0;3;0;0;0;14043;34.115;37.5;25.735.294;0.22622024876483;199.483.046.788.072;0.360352666271673;222.057.228.535.784;0.858856147741657;0.571079440883197
130000;64;1;1;1;1;1;1;10621;27.757;264.069.264;58.441.558;0.390965383143964;367.631.687.716.135;152.121.092.024.342;357.467.931.657.534;0.252603249501178;0.319873184382098
212500;75;3;0;2;0;0;0;15042;30.584;411.650.485;93.385.214;0.433970707646486;110.512.293.694.762;0.975001220275651;10.437.568.289.385;0.75112148978656;0.989202996151322
225000;40;1;1;1;0;0;0;17036;33.843;439.903.846;48.192.771;0.597769033345088;0.0682530547942949;0.548852824837649;11.773.876.814.462;0.186458459307783;0.789013670817026
245000;72;2;1;1;0;0;0;15769;30.946;433.701.657;38.674.033;0.590341183127373;0.464690902603711;0.651466879063783;10.250.252.110.109;0.434556666838854;0.7287906555773
27000;55;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.582761226084956;0.449465810154427;0.61382337306642;217.740.120.456.445;0.28136611402987;0.255330721493333
29000;48;2;0;1;0;0;0;4686;16.481;17.595.308;46.920.821;0.395614906869558;466.880.000.757.645;49.778.776.073.332;0.415211763612601;0.132025438793039;296.147.041.497.496
120000;85;3;0;1;1;1;0;10972;29.917;234.649.123;57.017.544;0.799438356693032;0.720542948771333;0.862756386118783;18.536.689.953.017;0.821876738562592;0.721832882036487
44000;53;2;0;1;0;0;0;8415;27.751;112.087.912;105.494.505;0.314694989695548;0.426270457749868;0.863505059353377;189.855.877.081.361;135.527.655.676.205;0.394473765327476
28500;46;1;0;1;0;0;0;6328;21.76;59.615.385;143.953.935;0.16384963943284;0.498810435549639;101.708.532.077.649;187.753.171.521.421;143.720.723.300.736;0.482595606267758
32000;53;2;0;1;0;0;0;6294;19.765;81.081.081;230.769.231;0.371599431934515;0.449278071531279;0.381540133140702;202.220.076.693.815;0.519883202683509;0.524396380709069
120000;55;3;0;1;0;0;0;17336;34.963;47.5;19.677.996;0.292446591906368;0.921028841091203;116.216.152.395.708;206.186.062.762.701;0.272206473489276;0.561186557420935
280000;57;2;0;1;0;1;1;15146;23.611;45.325.779;88.068.182;0.151214469596207;177.725.579.307.888;0.555055489575377;166.516.961.748.893;0.740713156122748;0.886646724158679
39700;71;3;0;1;0;0;0;4723;21.165;42.440.318;100.529.101;0.134867095559308;185.772.617.517.552;0.953835398200042;156.546.687.579.994;0.71249378845709;144.614.909.911.465
185000;92;3;1;1;0;0;1;9293;37.079;148.351.648;4.029.304;0.488032095803035;438.230.046.538.368;439.431.799.934.532;0.691953975794196;138.411.088.521.636;128.823.764.343.353
580000;157;5;0;2;1;0;1;16881;36.517;448.328.267;2.435.312;0.488368046819173;0.78839450773074;0.876364937489629;0.840706796681062;0.738532741297678;0.889644713986995
162500;74;3;0;1;0;0;0;8745;22.71;199.637.024;6.884.058;0.268195543217108;136.877.905.325.121;100.138.025.058.141;196.816.323.304.438;0.17577720118077;0.595477238839477
299000;75;2;0;1;0;0;0;16308;22.216;43.768.546;56.463.596;0.139173596595745;188.854.609.716.138;0.392805524826085;212.552.494.895.451;0.92025743559014;0.670949066347845
315000;94;4;0;2;0;0;0;16527;43.807;42.364.532;14.778.325;0.348869196716148;0.755075934676983;0.543854352903434;138.605.434.406.745;0.396594286895104;0.34746418722409
205000;61;3;0;1;1;0;0;14184;35.822;355.491.329;26.011.561;0.0510776514312923;0.603558560165854;0.753030021303785;127.627.951.642.726;0.605420904686538;0.655558631122714
473000;151;4;1;3;1;0;1;17336;34.963;47.5;19.677.996;0.34365164050713;102.071.115.230.873;125.918.541.775.659;214.882.289.685.756;0.349527304542761;0.458201498964663
120000;55;3;0;1;0;0;0;8437;27.19;117.977.528;58.052.434;0.355022618542394;117.596.370.243.991;142.103.900.716.647;218.445.012.727.257;0.529673319787138;0.351736068543997
120000;55;3;0;1;0;0;0;8759;29.211;163.987.138;119.354.839;0.0704407053847251;0.992065865710459;124.720.955.977.767;189.822.545.482.832;0.437532513285296;0.636556968187859
120000;55;3;0;1;0;0;0;17336;34.963;47.5;19.677.996;0.261857839073094;107.478.981.091.851;132.199.084.180.776;209.249.231.824.353;0.450552072431671;0.453621502572202
120000;55;3;0;1;0;0;0;17336;34.963;47.5;19.677.996;0.277653233168403;106.486.022.355.704;13.104.632.475.359;210.605.021.346.756;0.429757007839364;0.448528637641789
120000;57;2;0;1;0;0;0;14917;33.149;394.607.843;71.253.071;0.354112290032035;0.923784462553932;132.722.521.356.879;162.042.375.078.575;0.191493021125622;0.944228935747099
300000;95;3;0;1;0;0;0;16383;29.075;504.444.444;64.301.552;0.17878334479129;152.510.104.012.784;0.708805453936962;143.414.959.753.896;104.367.292.921.903;115.892.376.722.736
45000;45;2;0;1;0;0;0;7369;24.168;72.340.426;554.371;0.158380838318241;434.457.063.985.183;464.347.281.534.461;0.754818954307191;0.176714623734906;260.385.021.118.515
424634;221;4;1;3;1;0;1;12916;8.66;338.006.231;26.438.569;154.307.312.697.874;404.068.731.036.498;0.632829291479327;366.632.316.569.774;108.802.848.601.498;174.423.501.586.125
322680;47;1;0;1;0;0;0;8855;25.3;146.292.585;6.012.024;0.836878124176111;467.007.115.135.455;195.113.416.804.196;129.390.359.814.635;0.0528402156485442;214.906.206.046.685
79900;55;2;0;1;1;0;0;9592;28.975;173.515.982;73.226.545;0.576703596033753;481.629.922.011.096;220.402.635.781.207;0.987898081111045;0.060305376868009;232.831.766.037.615
295000;115;3;0;2;0;0;0;16536;27.64;505.084.746;64.189.189;0.172376225970459;162.262.646.762.458;0.518615524251043;14.426.275.682.942;0.802381352966739;0.802888744576779
49900;45;2;0;1;1;0;0;5422;19.112;44.444.444;203.174.603;0.532944030245809;0.545193509201404;0.544459644429153;197.955.003.987.701;0.361423028112791;0.467259214554125
158000;65;2;0;2;0;0;0;12531;26.634;292.207.792;45.454.545;0.575124413898348;0.29815852516786;0.622957031513167;224.902.141.544.539;0.40418369347672;0.17409190797942
133000;65;2;0;1;1;0;0;6733;20.319;82.901.554;51.679.587;0.352250449602238;0.426800751151397;0.382794843676485;231.586.190.609.344;0.649849507785016;0.823771509116285
501000;193;3;1;2;1;0;1;17336;34.963;47.5;19.677.996;0.34365164050713;102.071.115.230.873;125.918.541.775.659;214.882.289.685.756;0.349527304542761;0.458201498964663
276345;72;2;0;1;1;0;1;14014;21.298;481.355.932;84.745.763;0.58515197252501;21.100.718.700.676;0.460627366712953;146.085.915.797.418;0.421114289591803;0.159078399040053
94500;33;3;0;1;0;0;0;9797;25.973;205.250.597;80.952.381;0.13441835926292;374.352.429.243.864;182.393.072.487.051;366.082.650.378.135;0.0911766242127378;0.0492736629468916
156000;74;1;0;1;0;0;0;14184;35.822;355.491.329;26.011.561;0.339078064916456;0.619421258372615;0.878041581615686;158.546.168.958.892;0.611234776370241;0.715931994205177
183783;47;1;0;1;0;0;0;18644;33.239;512.465.374;38.781.163;0.630676921898308;0.572892088937813;0.667847956138823;0.876496679126408;0.855580986229573;0.701380408422492
180639;45;1;0;1;0;0;0;18703;30.609;493.181.818;81.818.182;0.48685294208894;0.89569236803878;0.384990701713504;0.746898895303072;113.565.932.935.724;0.933861708631402
113505;47;1;0;1;0;0;0;18255;29.893;505.747.126;8.045.977;0.632209800312857;0.902526330476359;0.297656844939492;0.890435322163162;119.099.746.044.629;0.86379861374649
161000;46;1;0;1;0;0;0;9578;26.715;19.2;4.4;0.466430804809743;189.963.689.462.632;205.180.928.798.307;269.694.561.316.727;0.47465717145819;0.487634464283766
113156;34;1;0;1;0;0;0;19141;35.252;541.916.168;71.856.287;0.730231209115855;0.665482740938433;0.524331246198814;0.9896187202392;0.953663774262257;0.64320525898684
145152;38;1;0;1;0;0;0;18644;33.239;512.465.374;38.781.163;0.634247349605263;0.604913754081213;0.620071252505266;0.885533322932877;0.890298570410863;0.698317793228711
94387;40;1;0;1;0;0;0;18703;30.609;493.181.818;81.818.182;0.461908966022124;0.881728135239055;0.417822273060807;0.722803073039563;110.848.138.004.046;0.937445120022042
110500;37;1;0;1;0;0;0;18703;30.609;493.181.818;81.818.182;0.427581368657796;0.862045746614665;0.467723118182348;0.688933314832466;106.902.081.470.909;0.944245067333172
162560;35;1;0;1;0;0;0;18644;33.239;512.465.374;38.781.163;0.558303571071534;0.703341854305543;0.54406014274323;0.81528150056972;0.987659669264911;0.784295759606665
27000;37;2;0;1;0;0;0;6940;17.699;94.437.257;139.534.884;0.295862227469986;0.44340209786188;135.895.810.183.639;150.274.409.442.253;156.786.645.666.602;0.62375056600823
117500;81;2;0;1;0;0;0;9180;31.205;12.633.833;27.837.259;0.345511085383218;457.054.515.663.433;295.179.918.722.513;0.890801302559961;0.889910860039098;264.006.791.744.117
58650;63;3;0;1;0;1;1;6940;17.699;94.437.257;139.534.884;0.230586955537451;0.586579883121463;138.300.594.637.979;161.870.491.054.302;171.028.888.585.841;0.699498787049707
44000;48;2;0;1;0;0;0;4686;16.481;17.595.308;46.920.821;0.414674366769556;47.436.994.511.348;505.017.528.563.325;0.339035033594054;0.100507686392934;298.459.570.368.506
190000;85;3;1;2;0;0;1;12208;19.806;297.376.093;29.154.519;0.755165478921164;414.842.089.382.736;423.089.074.354.341;141.617.106.032.701;192.990.002.123.732;0.881658709768985
495000;122;3;1;2;1;1;1;18455;32.768;506.963.788;91.922.006;0.667918859228529;127.977.774.981.198;0.121373079732431;0.935549044344456;116.070.288.116.684;0.897874034921388
175000;70;3;0;2;0;0;1;14552;30.079;368.644.068;55.084.746;0.439383058926539;0.132060387875332;0.306155201663735;174.801.359.790.451;0.211044019002651;0.598554063367422
79500;77;3;0;1;0;0;0;8765;26.378;141.255.605;141.255.605;0.410719882183178;159.062.900.104.232;0.89896642028251;187.276.040.193.634;0.357819849082445;0.837268898727066
49000;58;1;0;1;0;0;0;7785;27.309;862.423;49.180.328;0.462246005174005;398.202.616.386.871;426.817.897.199.464;116.252.467.983.478;0.197790329470492;22.175.134.299.325
80000;56;2;0;1;0;0;0;10708;32.941;244.482.173;44.142.615;0.407581199082225;0.320781674534878;0.48031590011811;171.255.419.802.629;0.79810234195232;0.798965610811241
27400;53;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.499168922340532;0.369221052764458;0.53302626226784;219.939.797.864.102;0.366220011092419;0.285054254188992
22600;53;1;0;1;0;0;0;6294;19.765;81.081.081;230.769.231;0.279016134051217;0.502763371029066;0.2639031351984;197.438.206.016.859;0.6403121785729;0.684854637379944
27400;53;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.485808049815728;0.334653768252733;0.522864503838786;223.207.188.601.367;0.385747394744488;0.275708514392411
188000;68;3;1;1;0;0;0;7922;23.782;161.100.196;228.346.457;0.391305227245584;310.351.718.043.152;0.694313214262683;222.378.828.645.847;0.187696943426529;0.577267914086078
309500;138;3;1;2;0;0;0;12916;8.66;338.006.231;26.438.569;163.091.798.960.536;411.299.677.786.563;0.720006588203642;374.753.373.824.628;11.241.641.937.423;172.558.790.119.106
310500;169;3;1;2;0;0;0;12916;8.66;338.006.231;26.438.569;163.091.798.960.536;411.299.677.786.563;0.720006588203642;374.753.373.824.628;11.241.641.937.423;172.558.790.119.106
298500;138;2;1;2;0;0;0;12916;8.66;338.006.231;26.438.569;163.091.798.960.536;411.299.677.786.563;0.720006588203642;374.753.373.824.628;11.241.641.937.423;172.558.790.119.106
295000;141;3;1;2;0;0;0;12916;8.66;338.006.231;26.438.569;163.091.798.960.536;411.299.677.786.563;0.720006588203642;374.753.373.824.628;11.241.641.937.423;172.558.790.119.106
314500;154;3;1;2;0;0;0;12916;8.66;338.006.231;26.438.569;163.091.798.960.536;411.299.677.786.563;0.720006588203642;374.753.373.824.628;11.241.641.937.423;172.558.790.119.106
280000;70;3;1;1;0;0;1;16389;31.74;383.673.469;36.734.694;0.419632207179713;0.652598866003321;0.691543364443493;101.928.986.678.805;0.613514709269181;0.703961911914042
370700;115;3;1;2;1;0;0;12312;25.071;32.166.302;87.527.352;0.46483629450654;0.130204442356548;0.519609561856025;220.014.921.372.521;0.553655224045873;0.342484221409247
315700;101;3;1;2;1;0;1;12312;25.071;32.166.302;87.527.352;0.46483629450654;0.130204442356548;0.519609561856025;220.014.921.372.521;0.553655224045873;0.342484221409247
99900;80;2;0;1;0;0;0;6451;23.762;63.711.911;11.634.349;0.216151275313113;519.170.246.617.298;256.226.288.147.131;0.985463605925544;0.218228278298261;270.504.990.770.369
39000;40;2;0;1;0;0;1;8415;27.751;112.087.912;105.494.505;0.443128477980934;0.0708848326224602;0.812999776067013;173.578.287.741.927;136.330.841.248.772;0.0350799122638203
60000;72;3;0;1;0;0;0;4488;19.973;25.089.606;68.100.358;0.0485047995615025;194.945.847.753.863;0.896436715044966;163.099.115.110.493;0.804712348964214;147.994.992.175.686
65000;58;2;0;1;0;0;0;9593;20.218;204.439.252;127.336.449;0.464507198165439;0.623330411439836;0.449552096490999;183.213.459.569.732;0.465096778731358;0.691189231717606
215000;40;1;0;1;0;0;0;21703;22.791;553.571.429;2.526.003;0.718987712126944;0.47076105992355;0.679743205267857;0.266470374252338;0.42694919917179;0.547029875411052
200000;60;3;0;1;1;0;0;10792;28.519;265.536.723;36.619.718;0.223824833405268;0.46843968893526;0.648162404064072;144.962.943.364.195;0.443132148338177;0.51570732057699
420000;120;2;1;2;1;1;0;19576;29.605;507.462.687;14.925.373;0.350413420894825;0.87257851373442;125.258.102.473.204;137.148.414.960.492;0.22117765725274;126.261.415.355.821
280675;100;3;1;2;1;0;0;12312;25.071;32.166.302;87.527.352;0.46483629450654;0.130204442356548;0.519609561856025;220.014.921.372.521;0.553655224045873;0.342484221409247
135000;56;2;0;1;0;0;0;9526;27.956;203.065.134;57.251.908;0.535378468067918;0.578537647859888;0.560727535427047;223.341.872.117.995;0.637152717453967;0.831473184727817
160000;60;3;0;1;0;0;1;12130;26.539;344.978.166;78.947.368;0.322297912156311;153.914.367.609.957;0.688586117869712;187.412.994.369.043;0.593889269139417;103.499.410.321.485
324900;101;3;1;2;1;0;0;12312;25.071;32.166.302;87.527.352;0.46483629450654;0.130204442356548;0.519609561856025;220.014.921.372.521;0.553655224045873;0.342484221409247
200000;80;2;1;1;0;0;0;9506;25.319;224.299.065;56.074.766;0.483315918319636;230.635.238.478.938;0.601532714529197;258.065.325.898.836;0.920148817305502;0.465123515776362
480000;100;3;1;2;1;0;1;19179;34.047;567.505.721;16.018.307;0.259218307236195;0.918347914022923;0.519416684141186;128.130.840.601.705;0.400551682654288;0.826203598985937
400000;130;5;1;2;0;1;0;18107;28.495;527.083.333;16.666.667;0.384639359816472;0.376579656193855;0.348424837131091;135.816.084.514.955;0.298782059266022;0.544797295317997
158000;87;3;0;1;0;0;0;7442;25.882;83.056.478;69.767.442;0.302467734758926;0.373087053193955;0.289517800245648;221.092.080.785.231;0.934089033134885;0.572574633559515
